Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Age,Income,Email,Contacts,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,InternetService_Fiber Optic,TechSupport_Yes,StreamingTV_Yes,PaperlessBilling_Yes,Techie_Yes,Area_Suburban,Area_Urban,Churn
15.0349197,207.46728,1604.372091,10.89715144,2.0,84.0,126236.18,13.0,0.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True,False,0
18.39607984,124.960655,2035.86052,8.830393232,0.0,70.0,28797.05,16.0,3.0,5.0,4.0,4.0,6.0,3.0,4.0,4.0,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
19.03625416,162.460772,2220.436194,19.2677815,0.0,86.0,43552.14,16.0,0.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
8.846951024,157.483594,908.6839372,5.862004423,0.0,75.0,14508.23,14.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0
18.33393114,129.977753,2329.836404,8.98242621,0.0,41.0,25312.29,13.0,0.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0
18.29391747,172.47417,1714.188033,5.931159176,0.0,59.0,40787.88,10.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,0
12.43358232,149.948316,1086.632821,10.72707391,1.0,89.0,77269.05,9.0,0.0,3.0,5.0,3.0,2.0,5.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,1
4.303849456,182.446995,682.9095847,10.94456682,1.0,36.0,35357.64,13.0,1.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,1
9.539729035,182.460772,1077.996673,5.870348986,0.0,71.0,9033.82,12.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,0
6.339774346,132.466002,1333.027522,9.299530649,0.0,20.0,50934.88,9.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,0
4.969645421,287.642733,1277.1051,8.430997077,0.0,62.0,20916.69,11.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,False,1
5.376652863,162.497044,1312.896111,7.728340502,0.0,27.0,47114.13,6.0,0.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,0
11.67460124,139.987503,1638.77523,12.10251179,1.0,38.0,14562.52,11.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
24.71916223,179.965581,2267.242164,11.71374732,1.0,55.0,74091.67,7.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0
4.354733929,172.47417,680.5565136,6.245748922,2.0,51.0,55625.04,8.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,1
10.11019941,82.496547,923.420908,13.68107774,0.0,52.0,6904.02,14.0,0.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,0
14.69261964,124.960655,1587.826878,10.47958917,0.0,89.0,34434.44,11.0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2.39088492,124.960655,565.4577938,13.31528474,1.0,84.0,14547.9,11.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,0
2.606228436,129.99153,1097.505591,12.78736044,0.0,36.0,67235.07,11.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
13.08606275,222.649979,1945.444997,13.41327327,0.0,32.0,48597.51,15.0,0.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,1
3.644232332,255.141716,933.2803403,13.93273371,1.0,57.0,33823.17,12.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,False,True,False,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,1
1.415346194,172.455519,500.7187258,9.290332689,0.0,41.0,58384.68,6.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
15.1418246,127.458638,1503.123653,9.008013496,0.0,57.0,16921.75,16.0,1.0,3.0,3.0,3.0,6.0,1.0,5.0,5.0,3.0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,0
2.601455981,232.641455,721.8510774,9.983403111,0.0,84.0,20614.28,14.0,0.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,1
14.5875554,182.460772,1674.078908,6.364065547,0.0,78.0,22247.54,8.0,0.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1
13.37654004,184.963371,2155.00052,12.37242269,0.0,40.0,36486.42,11.0,1.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1
4.486607929,187.484705,1088.786574,8.222298126,0.0,38.0,4109.71,16.0,1.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,True,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,0
7.904120653,115.002061,892.0207872,12.232234,0.0,19.0,86396.3,17.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,5.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1
2.017579009,142.485486,756.2815791,9.306097105,1.0,28.0,1443.16,15.0,0.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,0
9.716257401,147.460067,811.3375327,9.65902772,0.0,74.0,17782.67,12.0,1.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,0
18.05033087,92.455141,2020.504216,14.72092154,0.0,19.0,89527.4,8.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8.700517617,179.947583,955.7834668,11.80636108,0.0,64.0,5387.61,6.0,1.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,6.0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0
7.25493599,270.160419,1808.366194,12.27786817,0.0,73.0,10842.41,13.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,1
5.898536601,267.642733,1743.932853,9.203049013,1.0,22.0,30185.46,15.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,1
4.929637705,92.488023,551.6881554,7.729323128,0.0,30.0,71322.77,15.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,0
8.713385365,232.641455,1141.532192,8.316451322,0.0,85.0,25434.15,11.0,0.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,1
13.0035986,172.487091,1480.891431,10.67873215,1.0,82.0,63225.56,10.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,1
14.45990083,232.622804,1911.782207,6.867261371,0.0,18.0,28589.45,10.0,0.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,0
5.837241927,79.978861,571.1030177,10.28039766,0.0,83.0,36472.91,13.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0
10.81815085,172.456745,1705.362101,13.33611658,1.0,69.0,91252.07,15.0,0.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,5.0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,1
4.764739683,182.460772,821.1684673,3.98804545,1.0,30.0,24600.9,17.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,0
4.056889119,242.61428,913.521381,7.478384978,2.0,74.0,60420.05,15.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,1
9.876537733,127.511223,1114.016493,8.667871777,1.0,27.0,44447.24,14.0,2.0,4.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,1
1.018519598,160.01224,286.5451139,9.949410035,2.0,74.0,76994.63,17.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,0
8.938308825,184.978458,1171.815364,8.194524344,1.0,66.0,33663.55,12.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,0
4.187033385,157.469817,437.8833399,10.20451845,1.0,43.0,78661.45,11.0,1.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,1
14.7804282,162.467607,2062.863163,8.504581001,2.0,32.0,31578.17,11.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,0
15.24536909,210.12704,1857.751688,5.36030216,0.0,63.0,37747.34,12.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,0
9.690818661,199.990219,1782.558347,9.26498924,0.0,62.0,56372.08,12.0,0.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,1
4.218778557,144.960655,577.1451549,14.82711414,0.0,27.0,20372.35,16.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0
2.205915318,164.985293,1156.192762,8.131344693,0.0,36.0,15878.23,11.0,0.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0
11.18792763,245.146969,2001.502073,8.225714709,0.0,42.0,70711.36,13.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,1
1.929621761,107.481989,789.5226439,10.38958279,0.0,44.0,7966.08,10.0,0.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,0
16.64037206,142.468917,1996.643218,13.77280014,0.0,64.0,81748.07,5.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,1
4.898445616,187.609354,1284.667114,10.51064826,1.0,73.0,19146.42,12.0,0.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,1
3.218751358,242.628057,951.2972085,11.10202866,0.0,80.0,61256.3,5.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,1
10.03360917,147.503078,1091.751973,6.771224401,0.0,43.0,74719.96,13.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,0
8.853636698,102.474625,752.7262389,13.12198645,0.0,69.0,36934.53,14.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
3.523994671,172.457857,765.3008585,8.102372401,2.0,74.0,51529.04,13.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,0
9.473751367,217.483972,1477.859712,12.83502533,0.0,58.0,59195.65,5.0,0.0,3.0,6.0,4.0,2.0,6.0,2.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1
19.58895462,139.983006,2323.477681,10.55414085,0.0,21.0,28727.43,11.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,1
10.19437082,129.959755,1756.819542,7.20065374,0.0,28.0,17101.08,8.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0
2.871446409,105.010962,676.0809142,11.72865495,0.0,26.0,13057.66,16.0,0.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,0
7.292787239,117.487242,1281.533791,10.99234942,0.0,31.0,80892.92,15.0,0.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0
8.458121948,214.952509,1155.865056,9.973647103,0.0,52.0,13376.86,11.0,0.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,1
17.48396291,202.443347,1671.835787,8.825929291,1.0,75.0,20840.13,8.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8.92504512,202.682861,1389.451264,7.649443176,0.0,47.0,27222.52,16.0,0.0,4.0,5.0,3.0,6.0,4.0,5.0,4.0,4.0,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,1
11.24061076,255.119794,1882.523799,6.792026415,1.0,61.0,79189.23,13.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,1
18.73450543,190.12704,2809.296787,9.586595428,0.0,38.0,11354.23,18.0,1.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,0
6.681362911,202.649979,1653.999552,10.10186417,0.0,40.0,64088.93,10.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1
5.824620949,149.944668,1228.657511,9.597592484,0.0,51.0,25808.98,8.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,0
18.97328429,182.467607,1912.109481,9.898208583,0.0,71.0,40548.91,10.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,1
19.98393473,182.446995,1805.771781,7.078232973,0.0,76.0,96857.54,8.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0
17.41856593,192.470522,2026.989634,4.963308626,0.0,25.0,27775.18,12.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,6.0,4.0,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,0
6.791270714,139.951231,1103.633086,9.646498667,1.0,83.0,9843.69,12.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1
7.172070851,144.988941,1407.682723,5.92932879,0.0,44.0,39504.22,13.0,2.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False,True,0
16.99923183,157.483594,1761.052193,10.98788501,0.0,50.0,162360.14,10.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,0
8.960033031,184.985293,1207.593093,14.77952062,1.0,63.0,43677.84,8.0,1.0,5.0,5.0,4.0,6.0,3.0,5.0,4.0,4.0,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,0
2.451256489,225.178625,910.9230162,17.96334654,0.0,88.0,14910.5,14.0,2.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,1
13.76430574,210.105118,2172.681118,2.870798009,0.0,43.0,37952.49,13.0,0.0,1.0,2.0,3.0,3.0,6.0,2.0,4.0,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,1
2.440923609,187.46728,1092.134853,3.749430281,0.0,61.0,31964.0,12.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,1
8.279774899,142.500692,1571.814704,12.51140348,0.0,72.0,70461.04,13.0,0.0,3.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,0
9.2766412,149.959755,1077.09525,10.16339628,0.0,33.0,28269.35,7.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,0
6.435331488,124.97808,749.3268907,11.11635259,0.0,32.0,68188.8,18.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0
15.40849216,214.952509,1764.939141,9.938971667,0.0,43.0,25313.42,11.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,0
13.46926706,152.455519,2006.076916,10.72919005,0.0,28.0,30567.39,6.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
6.867358844,207.638588,1177.735155,12.1464948,0.0,65.0,57778.05,14.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,1
7.522520984,149.97755,1021.026757,10.15007074,0.0,27.0,38465.4,12.0,1.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,1
1.763317472,127.460067,746.9528584,13.63501552,3.0,21.0,20056.65,9.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
4.611940238,159.965008,722.0878256,6.884662093,1.0,81.0,26031.22,15.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,1
18.30915793,152.479779,1996.645842,12.35760773,0.0,39.0,11835.48,12.0,1.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,0
11.45319603,119.95684,1763.355488,2.358964139,1.0,34.0,14595.56,14.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1
10.30304569,159.965581,1574.687531,14.39565424,0.0,29.0,46393.66,16.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,6.0,4.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
5.901029789,139.951231,1259.468498,15.9111278,1.0,32.0,19439.54,15.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
8.691329205,210.12704,1316.773005,9.320031526,0.0,41.0,16117.26,20.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,1
17.56356483,240.114868,2136.125116,13.12639203,0.0,40.0,132334.77,9.0,0.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,True,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,True,False,0
1.291871699,117.487242,699.4793992,12.34002007,4.0,21.0,70839.0,7.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0
3.638799298,242.628057,1115.58357,5.580139894,0.0,31.0,52852.51,15.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,1
20.70165955,225.145743,2926.290256,5.64360936,1.0,31.0,11828.76,10.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,1
1.214622014,114.997564,284.0777847,6.732546893,0.0,47.0,77774.13,11.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,0
10.92511005,142.499263,1696.540148,5.478738151,0.0,31.0,5208.36,15.0,2.0,5.0,6.0,6.0,4.0,4.0,5.0,3.0,3.0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,0
3.147892285,82.496547,305.7666287,8.415407057,1.0,57.0,8085.85,11.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0
8.688984603,132.479779,1524.801731,12.05866555,0.0,78.0,66146.86,17.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,1
1.456262249,184.961033,906.2735981,7.550902576,1.0,57.0,47757.95,12.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
2.072317222,202.443347,676.2054121,11.28505526,0.0,28.0,21861.69,9.0,0.0,5.0,5.0,5.0,2.0,6.0,4.0,3.0,3.0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,1
3.475168025,159.965008,637.9068136,7.990639758,0.0,25.0,41446.86,9.0,1.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0
9.510993751,167.456419,1142.427499,10.78273936,0.0,23.0,22032.37,11.0,0.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0
22.16579367,114.972827,1825.985724,11.02320782,0.0,78.0,52729.59,13.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0
6.19002424,159.987503,803.3925622,11.10415291,0.0,39.0,31026.92,10.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,6.0,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0
9.067061096,160.01224,1008.639416,17.5602198,0.0,80.0,11252.3,10.0,3.0,5.0,4.0,5.0,4.0,2.0,5.0,3.0,5.0,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,0
1.845003373,137.468388,507.6007948,4.122791832,0.0,31.0,97479.21,11.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,0
3.12313921,194.988208,875.1196392,12.84976081,1.0,42.0,13288.17,10.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,0
10.24058579,172.457857,1144.050351,9.543357026,0.0,70.0,37518.71,8.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,1
1.491763776,220.161527,830.5471719,7.077339857,0.0,20.0,10245.51,10.0,0.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,1
18.66406554,147.456419,2287.741972,6.033340156,0.0,41.0,10530.09,11.0,0.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
8.721905501,252.637807,1407.12838,12.13656325,1.0,53.0,22898.91,12.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,1
14.58313517,187.481057,2091.178584,4.840632447,0.0,75.0,30814.46,10.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
4.255080878,137.483594,995.1098617,9.242340847,0.0,60.0,53777.29,6.0,0.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0
9.343807204,162.493654,1241.311162,6.471033904,1.0,27.0,44064.71,17.0,1.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,0
4.153793775,242.610632,1267.731181,8.352797526,1.0,82.0,87315.7,9.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,1
