Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Age,Income,Email,Contacts,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,InternetService_Fiber Optic,TechSupport_Yes,StreamingTV_Yes,PaperlessBilling_Yes,Techie_Yes,Area_Suburban,Area_Urban
1.8020452605855215,182.4607637668481,455.2439531631082,8.79237170009924,0.0,57.99616642939469,58433.77892549103,9.499210735463611,0.500112752076627,3.500112752076627,3.500112752076627,4.000225504153254,3.500112752076627,3.0,3.499887247923373,2.499887247923373,3.500112752076627,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False
14.42671843,235.137219,2363.604752,12.48448983,1.0,38.0,31369.76,9.0,0.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True
42.12085,157.4698,3514.589222,13.87881,1.0,62.0,13891.84,13.0,1.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False
48.10701169069724,265.3585657048484,4809.663273615821,9.076053157916297,0.0,48.1985378145874,27510.070198116984,16.370099595293965,0.6740199190587927,3.3259800809412075,4.0,4.348039838117585,3.674019919058793,4.674019919058793,3.3259800809412075,2.977940242823622,4.0,True,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True
15.02077659,127.495766,1630.020341,11.30992672,1.0,76.0,30434.99,8.0,0.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,6.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False
70.52668,164.9853,6717.631884,14.98804,0.0,19.0,24366.76,11.0,2.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
6.800925927162167,245.4302935349202,1250.113732315073,11.92170485845082,0.4214581817964685,33.379370908504654,15851.699867239133,15.471250909221189,1.0,4.0,3.0,4.157083636407063,3.4214581817964684,3.578541818203532,3.578541818203532,3.578541818203532,3.578541818203532,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,False
58.42671,182.4653,5018.922157,12.93227,0.0,81.0,28379.08,13.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
60.5753,149.9928,5626.984861,10.42329,0.0,31.0,53015.75,13.0,1.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False
10.234191055075266,194.39213462920088,1785.13472316097,13.398753074018458,0.9095644273803012,28.09564427380301,37431.27783505832,12.547822136901503,1.8191288547606024,3.1808711452393976,4.0,3.1808711452393976,2.0,5.0,3.0,2.9095644273803014,3.909564427380301,False,False,True,False,True,False,True,True,True,True,False,True,False,True,True,False,True,True
66.99456,202.65,6740.868766,14.04224,0.0,19.0,9566.65,5.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
2.843930975,134.950905,567.3663629,7.325364653,0.0,38.0,21168.49,18.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
60.44201,172.4567,5735.541215,8.866215,1.0,33.0,4222.75,12.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
67.81163,124.9643,5559.842937,7.689755,1.0,74.0,63404.51,13.0,1.0,5.0,6.0,4.0,4.0,2.0,3.0,5.0,4.0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False
11.623302710365577,144.2769161827918,1779.0430179623595,12.311261463242756,0.0,43.79182373339013,34095.19889954782,10.63541435686191,0.3645856431380901,4.0,4.63541435686191,4.0,4.0,3.6354143568619097,4.906243070585729,3.3645856431380903,2.2708287137238194,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False
2.719751,184.9939,586.7907291,11.17967,0.0,80.0,70775.57,12.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True
68.6711,184.9785,6192.288655,8.533249,0.0,40.0,44089.97,6.0,0.0,3.0,5.0,4.0,3.0,2.0,5.0,2.0,4.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
3.656765,184.9785,780.9545758,9.883011,0.0,72.0,26965.24,15.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
9.841833,210.138,1276.902314,9.818493,0.0,84.0,10457.56,8.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True
57.37827,137.4836,5245.226834,7.197183,1.0,85.0,67319.03,10.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
61.92686,164.967,5863.779578,12.26505,1.0,59.0,38226.33,19.0,1.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
7.899007,222.65,1248.474574,13.48535,1.0,68.0,64315.91,7.0,0.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
7.321650003,112.484375,552.7011071,13.41929614,0.0,85.0,15433.62,12.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False
6.251135608074109,167.96634523853135,1282.891079326535,7.795463380799709,0.0,21.3851849772564,45550.73022929908,12.204938340914532,0.0,3.3975308295427338,2.795061659085467,3.1925924886282004,4.0,3.795061659085467,2.0,3.204938340914533,3.3975308295427338,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True
55.90679,252.6378,5248.280009,15.29214,1.0,75.0,21198.04,14.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
57.89585,182.447,5128.90263,8.915517,1.0,35.0,25405.05,9.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
3.520675631,172.457857,700.0569426,8.824004704,0.0,80.0,16852.05,14.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False
4.493396479160476,140.3600837368738,819.8022825535746,10.729518077445071,1.2823995845000673,38.176004154999326,20014.19664306356,10.145066943666622,1.0,3.572533471833311,3.572533471833311,4.0,3.0,3.427466528166689,2.572533471833311,4.0,3.854933056333378,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,True,False,False
43.41671,137.4836,4108.848897,11.31582,2.0,89.0,19680.77,7.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
8.831489129,152.502178,1185.69317,13.82562816,1.0,34.0,71603.66,14.0,0.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
9.25363073608328,209.25365045981027,1816.979830478168,9.360317469407592,0.0,43.09901148935918,18663.86493963632,14.066007659572785,1.0,2.966996170213608,3.966996170213608,1.966996170213608,3.483498085106804,4.483498085106804,2.483498085106804,2.483498085106804,3.483498085106804,True,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,True,False
1.877939,182.4676,503.6435762,12.73982,1.0,59.0,59532.16,8.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True
7.409172836952171,212.08488926245207,1164.2548465908494,8.776976207506506,0.0,54.64079593626051,20978.448440502903,14.679602031869743,1.0,3.264079593626051,3.735920406373949,2.5281591872521023,4.0,3.0,4.0,4.0,2.264079593626051,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True
6.086525665,139.99789,840.1259162,8.462349988,0.0,55.0,7682.28,14.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False
47.10952,125.0073,4012.731737,11.06419,1.0,50.0,40935.12,19.0,2.0,6.0,5.0,6.0,2.0,2.0,5.0,3.0,5.0,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False
11.912165086782094,213.1702811588029,1490.5274471334371,10.394032763958537,0.4832942849663252,52.98212283395608,97187.17141731305,12.449882854898975,0.4832942849663252,3.0,3.483294284966325,3.516705715033675,1.9665885699326504,4.0,3.0,4.0,2.96658856993265,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False
7.471724521832408,200.06513639685855,1333.2067428563064,10.033864273363385,0.0,50.92488283980671,26829.3298381305,14.00625976334944,2.337506508899628,4.675013017799255,4.006259763349441,3.331246745550186,4.662493491100372,3.337506508899628,1.6687532544498138,3.337506508899628,4.0,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False
22.04436191,202.649979,3098.243332,10.00892011,0.0,21.0,32720.43,13.0,1.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1.198203,169.9378,276.5777606,10.44399,0.0,81.0,52085.92,12.0,1.0,3.0,3.0,5.0,4.0,1.0,5.0,4.0,2.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
8.731312061442242,158.36969498064457,1434.720194456576,8.42176261833526,0.662545721035771,29.96291148932194,1357.3930995558756,14.312728605178854,1.987637163107313,2.987637163107313,2.6625457210357717,2.6625457210357717,2.3374542789642287,4.987637163107313,2.3374542789642287,3.6625457210357713,3.0,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False
4.86918,137.4978,760.8370835,10.74957,0.0,40.0,3450.88,10.0,0.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,3.0,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False
4.22027166879948,184.84111687314595,624.461959485296,10.460769190130875,1.884116438977191,82.6673390482377,43526.06747191713,2.579417805114046,1.884116438977191,3.942058219488596,3.942058219488596,4.0,2.0,3.0,3.942058219488596,4.0,3.884116438977191,True,True,False,False,False,True,False,False,False,False,True,True,False,True,True,True,True,True
19.16163631,162.471255,1746.011415,11.32174569,2.0,82.0,14629.71,13.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,True,False
6.358996,242.6143,954.1842126,4.980976,1.0,86.0,33861.89,15.0,0.0,3.0,2.0,4.0,2.0,6.0,2.0,2.0,3.0,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True
52.20612,147.4564,4977.814552,14.39378,0.0,40.0,51564.85,18.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
9.843689419044724,203.5670432556796,1748.7358329145284,10.675713986378096,1.8066935196947396,57.26024167725265,8217.366571730596,13.613387039389478,0.0,2.3866129606105213,2.3866129606105213,2.1933064803052607,4.0,3.1933064803052607,3.0,3.8066935196947393,3.1933064803052607,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True
67.90183,252.6378,6171.559833,9.233939,0.0,65.0,27535.44,7.0,1.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False
4.030250374,144.988941,1301.49424,10.1755818,0.0,31.0,55398.87,17.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True
2.0310979331132644,175.0631710867746,803.6687783203905,9.33315486378046,0.0,24.83859693622023,29734.693147544163,8.919298468110116,0.0,2.612865645406744,2.306432822703372,4.693567177296629,2.6935671772966283,3.9192984681101146,3.693567177296628,3.0,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False
4.143054099408219,241.441032848739,1251.066164729073,8.399206109638866,1.0,82.06658771996308,87324.5272010969,9.199763159889237,0.0,3.0332938599815398,4.03329385998154,4.0,3.933412280036921,3.933412280036921,4.0,5.03329385998154,3.933412280036921,True,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,False,True
2.075225840647621,202.86908405009044,977.77312546436,9.700293568144108,1.8634628495076493,74.59038854852295,18201.71476617548,13.7269256990153,0.0682685752461753,2.1365371504923507,3.068268575246176,3.068268575246176,3.9317314247538246,3.0,3.068268575246176,3.9317314247538246,2.068268575246176,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,False
62.82387,192.4567,5330.00965,7.66188,0.0,65.0,92252.71,5.0,1.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
46.39161,147.4893,3951.00192,11.46459,1.0,80.0,32843.32,18.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
4.840072732167851,189.70369182620755,850.17970887127,14.279626927490549,0.9406901877232318,76.56829769665251,20073.24861213141,11.940690187723233,1.0,3.0,3.940690187723232,3.0593098122767683,3.940690187723232,3.0593098122767683,3.940690187723232,4.059309812276768,4.881380375446463,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True
19.266763538273203,198.4631904458547,2528.0423151406376,11.234111278209758,0.194880791245335,58.49214575758397,61801.6400860214,15.0,0.8051192087546649,2.38976158249067,2.38976158249067,3.38976158249067,4.805119208754665,3.194880791245335,3.805119208754665,4.61023841750933,3.61023841750933,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True
12.777830163300036,199.240316523392,1776.43229167065,9.142064647167723,1.3565589211768887,59.04515145295999,36034.52035390952,11.85247136941511,1.6434410788231113,2.7131178423537774,2.3565589211768887,3.3565589211768887,5.0,1.3565589211768887,3.0,3.2868821576462226,2.7131178423537774,True,False,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True
58.2471,247.6647,5856.498648,11.43794,0.0,84.0,16602.2,10.0,1.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False
47.99239,265.1283,4579.647107,8.490049,0.0,88.0,51179.24,10.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
69.45823,119.9897,5938.504348,12.40842,0.0,76.0,114044.9,11.0,0.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,4.0,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False
2.0405188917679618,187.56681997157216,862.7927237711949,6.997811072324886,0.5620727944025711,69.48291177610284,24126.964165561916,12.496582355220568,2.6862183832077133,4.0,3.0,3.562072794402571,4.437927205597429,3.437927205597429,4.562072794402571,4.0,2.562072794402571,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True
5.9717,152.4579,1290.155524,11.91227,0.0,78.0,18521.02,11.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
3.286066714084429,174.50787034942988,1071.0589908975512,8.193589778635213,0.8000034817636814,58.40011489820149,31682.34064430037,11.0,0.1999965182363186,4.800003481763682,4.0,2.1999965182363184,2.8000034817636816,3.0,4.0,5.0,2.399993036472637,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True
3.9201438094291294,229.61449097570585,1413.851195446214,10.423343592012564,0.0,72.01766462293229,26861.10850618759,13.789401226240631,2.1929341508270874,2.5964670754135435,2.5964670754135435,3.4035329245864565,6.0,2.5964670754135435,1.5964670754135435,2.5964670754135435,4.0,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True
67.19978,117.4686,6025.459819,6.213528,1.0,68.0,54955.31,9.0,0.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
71.11027,175.1331,6510.690917,5.141561,2.0,22.0,11961.39,9.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
5.742047173505222,168.06880687416805,747.5401788579094,11.172183890895589,0.5567092565528539,71.0,41573.279231222885,12.443290743447148,2.2268370262114154,4.0,4.0,4.443290743447146,4.0,3.4432907434471463,2.5567092565528537,4.0,4.0,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False
4.633545041,139.99789,730.1829735,5.210753949,2.0,71.0,30101.28,17.0,0.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
3.125211642706835,165.4947577057784,1067.4901950628632,8.80296328765642,0.7608513309307817,33.28339276997639,28085.888957861214,10.521702661861564,0.7608513309307817,4.521702661861563,4.521702661861563,3.521702661861563,4.0,3.521702661861563,3.478297338138437,3.2391486690692184,4.239148669069218,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,False
65.34077,202.4433,5614.068087,7.405174,0.0,78.0,60311.48,16.0,2.0,4.0,6.0,3.0,5.0,4.0,4.0,4.0,4.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4.153363664395567,204.0329606725836,1033.5663588088516,7.584426182143348,0.6791454572501564,70.07487274350093,117239.15423616995,13.0,1.0,3.3208545427498435,3.0,4.0,3.3208545427498435,3.679145457250157,3.0,3.0,4.0,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True
2.887429547,192.440432,513.237305,11.29945603,0.0,84.0,28622.6,14.0,1.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
66.70002,159.9512,5765.098354,12.88571,0.0,26.0,42539.6,10.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False
20.06154614516086,161.45620408047802,1938.963408006856,5.9817349500591455,0.0,65.30247821285401,34452.97463938672,12.616253631190997,2.8081268155954984,2.6162536311909967,3.6162536311909967,3.6162536311909967,4.616253631190997,4.0,3.6162536311909967,2.8081268155954984,2.8081268155954984,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,True,False
66.05097,222.65,5983.812869,6.464209,0.0,77.0,26011.14,13.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
61.62973,167.4564,5175.585295,9.35316,1.0,86.0,5024.61,13.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False
54.95441,164.9889,4974.094369,11.41157,1.0,48.0,10878.07,16.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False
61.12464560329199,226.54038266134484,6171.350242338607,12.456871203546982,0.4709602524347335,53.60609211686721,6548.612747771851,12.470960252434734,0.4709602524347335,2.0,2.5290397475652666,3.058079495130533,3.4709602524347334,4.470960252434733,2.4709602524347334,3.0,2.0,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,False
4.444135,139.9349,1078.567268,11.52687,0.0,69.0,20297.39,11.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
68.00653,194.9663,6625.807498,10.96142,0.0,32.0,66665.33,13.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.1386173548926948,219.16377558457947,935.3783001993396,11.74620043538429,0.1517429129530524,28.40806060308925,38761.51557436355,10.0,1.848257087046948,2.1517429129530523,2.3034858259061046,2.1517429129530523,3.0,3.0,2.848257087046948,4.696514174093895,2.848257087046948,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
59.49864,139.9678,5311.713263,8.645692,1.0,24.0,37694.14,10.0,0.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,3.0,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False
3.330819942,137.439154,556.6697772,13.35764807,0.0,50.0,12599.71,13.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False
55.62125,134.9801,4855.986258,13.3572,1.0,27.0,31230.32,18.0,0.0,3.0,2.0,3.0,2.0,5.0,4.0,2.0,3.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
3.80496,207.6094,831.3552738,7.387913,0.0,44.0,27249.39,15.0,0.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
10.61383322,179.965581,1068.30748,11.91525643,1.0,40.0,7086.19,13.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,4.0,3.0,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False
14.720188879645429,249.72024389460077,2208.277576012683,11.328061721705732,0.0,53.16898252681509,23173.49216503954,16.31336844755566,2.542245631703773,3.771122815851887,3.0,3.0,2.2288771841481134,4.0,3.0,2.7711228158518866,3.771122815851887,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False
7.349883172,127.511223,885.546457,12.2946551,0.0,46.0,65864.17,13.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
2.771756,242.6106,1274.226078,8.638334,1.0,88.0,7920.44,13.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
8.631838,184.961,1745.550396,10.66691,0.0,43.0,90112.25,15.0,1.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
11.467502380985644,184.90343490576,1587.2633011996654,12.34061474307,0.0,51.463905879530806,64059.482406831376,10.825534841520415,0.5233954754387531,3.825534841520416,3.825534841520416,4.0,2.825534841520416,3.0,4.0,4.825534841520415,3.651069683040832,True,False,False,False,True,True,False,True,False,False,True,True,True,True,True,False,False,True
3.778174405,242.632554,929.2607767,11.30031859,0.0,44.0,5009.07,18.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
63.05008,139.9568,5530.421045,11.12098,2.0,39.0,31680.79,11.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True
65.43822,169.9447,5815.077393,10.64494,0.0,44.0,24200.77,9.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
58.65575,220.1323,5417.413606,12.50762,1.0,42.0,47735.26,13.0,0.0,6.0,6.0,5.0,2.0,4.0,4.0,5.0,4.0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
5.364815,152.4907,786.0813559,11.16634,0.0,73.0,12409.38,15.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False
5.696108281146435,156.9272566665297,998.9933422156328,10.319325114866093,0.6923589224610581,47.61261818710286,76168.71191092479,15.538871379688466,0.3076410775389419,4.077076767383174,2.6923589224610582,3.3847178449221165,2.6923589224610582,4.307641077538942,3.0770767673831743,3.3847178449221165,2.6923589224610582,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
13.46637,255.1198,2088.717973,8.733939,0.0,80.0,14433.56,12.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
64.64639,257.6549,6178.148263,10.43871,0.0,22.0,10588.62,10.0,4.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,True,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True
2.604881390181869,157.88488818881285,937.9293811463627,10.17168518837086,0.5972962790054398,35.375666511048955,24765.002975116884,15.41622232596736,1.4027037209945603,4.0,3.59729627900544,3.4027037209945603,3.0,2.8054074419891206,5.0,3.59729627900544,5.0,True,False,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True
12.546891803418813,191.7991924720893,1504.222137363954,5.381463224885331,0.0,37.4116411804949,36554.88319935761,10.0,1.09805980325085,3.8038803934983,3.90194019674915,4.8038803934983,2.1961196065017,2.90194019674915,5.8038803934983,3.09805980325085,2.29417940975255,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True
69.76328,182.4762,6285.098359,15.84252,2.0,76.0,68046.98,14.0,0.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
1.817421,117.4835,548.1888179,9.649235,0.0,33.0,18308.7,11.0,1.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
5.533288,162.497,1400.182241,7.663075,0.0,20.0,77894.5,9.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
19.5408234532298,194.1494860205771,2434.913473438301,6.795768283176964,1.5981773206289551,62.1553443554094,37936.11042520726,15.401822679371044,4.19635464125791,3.0,3.0,2.7990886603144776,3.7990886603144776,4.200911339685522,3.2009113396855224,3.7990886603144776,2.2009113396855224,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True
13.666798556078332,231.71307241138908,2227.687225702782,10.752116428526229,0.4664632873233285,45.92987588449658,37661.16717457398,8.09908479295498,1.932926574646657,3.766768356338336,4.533536712676671,3.766768356338336,4.0,4.0,3.0,3.2332316436616644,2.0,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True
63.96309402682925,196.2407164827427,6356.070115820321,12.874859994632324,0.0,48.26959636638868,43565.94283782406,13.952493984743688,1.650831328247896,4.0,3.174584335876052,3.0,4.174584335876052,2.8254156641239483,4.0,4.476246992371844,2.349168671752104,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
